longitude,latitude,alignment
-78.591123,33.933228,republican
-107.037294,38.528323,democrat
-71.327084,41.487552,democrat
-90.968672,38.363431,republican
-105.4328622,38.4692006,republican
-92.641269,31.941187,republican
-75.664856,41.957087,republican
-91.313936,37.966559,republican
-81.132299,36.489356,republican
-109.7852018,37.5859438,republican
-116.633541,47.218451,republican
-83.737641,38.152249,republican
-90.054808,33.693728,democrat
-84.145115,37.970314,republican
-102.5163544,31.4486118,republican
-82.605626,34.506502,republican
-95.2231752,33.2002659,republican
-119.81553,36.072478,republican
-93.671595,37.544764,democrat
-78.57553,36.302977,republican
-117.632382,37.778966,republican
-76.634929,35.084886,republican
-86.583305,36.740598,republican
-94.832963,38.566772,republican
-95.240065,44.760675,republican
-85.702635,37.969945,republican
-81.5418453,36.8440149,republican
-79.872531,38.8085998,republican
-109.174586,46.380624,republican
-94.1704496,29.834772,republican
-119.4904332,47.119015,republican
-99.799449,37.587839,republican
-101.4271085,32.3047833,republican
-96.245214,40.137797,republican
-89.138116,32.62347,republican
-79.251454,35.704994,democrat
-100.7846477,33.1665316,republican
-85.071791,41.091909,republican
-84.486882,37.864801,republican
-98.900475,47.723436,republican
-100.879952,37.554979,republican
-84.612607,30.578687,democrat
-85.468798,40.712066,republican
-92.444626,34.895526,republican
-76.607029,42.052426,republican
-84.458272,38.040678,democrat
-85.980028,43.967633,republican
-84.111533,41.019657,republican
-98.502665,40.866027,republican
-104.368696,34.359273,republican
-92.711535,31.089631,republican
-86.4205249,35.8563421,republican
-94.42024,40.33166,republican
-82.0671435,38.1570776,republican
-102.3328121,33.1514254,republican
-85.420605,38.804552,republican
-103.209745,39.96579,republican
-98.7479897,26.5630409,democrat
-74.23682,41.52759,republican
-97.749383,43.33671,republican
-115.56944,32.84755,democrat
-92.411037,30.291497,republican
-83.59742,39.34451,republican
-94.04887,45.41941,republican
-84.226927,30.47745,republican
-96.837247,37.234507,republican
-88.87423,36.50423,republican
-92.475461,42.847479,republican
-95.315682,37.564283,republican
-99.878456,48.700886,democrat
-92.933723,30.770681,republican
-114.374568,42.736869,republican
-98.022329,40.872817,republican
-111.8860648,41.2728039,republican
-83.277037,31.604306,republican
-122.6474421,47.594502,democrat
-105.670783,39.689403,democrat
-84.64828,39.31235,republican
-97.258997,37.651974,republican
-86.8519164,36.4996336,republican
-72.09952,41.35565,democrat
-87.645455,41.894294,democrat
-91.623364,39.422833,republican
-81.0474662,39.1666305,republican
-77.5306204,38.8223326,democrat
-119.014057,44.496326,republican
-96.6353488,30.4764878,republican
-78.2846634,38.4114615,republican
-113.525776,37.2393471,republican
-84.316601,37.517584,republican
-77.4579783,38.4167265,republican
-104.150169,30.7018281,republican
-82.09151,36.01901,democrat
-76.397634,40.331594,republican
-94.643602,42.386061,republican
-88.566152,33.106606,democrat
-88.7263475,36.2902404,republican
-76.473484,42.453006,democrat
-89.020015,46.711175,republican
-87.542196,37.31107,republican
-86.114118,40.483537,republican
-106.119229,48.650714,republican
-91.391328,37.152498,republican
-91.838666,42.470328,republican
-94.3982158,32.5233959,republican
-111.7451159,41.7042978,republican
-84.429231,44.032603,republican
-87.087139,37.731671,republican
-85.239971,31.516978,republican
-76.528082,37.606975,democrat
-97.5020441,28.0003594,republican
-78.102549,42.818578,republican
-79.1165953,37.2158191,republican
-98.685052,37.222906,republican
-90.622789,39.149443,republican
-89.083376,30.416536,republican
-90.329993,42.120881,republican
-84.584324,41.564959,republican
-83.919816,30.86462,republican
-83.84409,36.753419,republican
-92.829331,33.852327,republican
-81.2114025,36.6512208,republican
-96.978973,43.942278,republican
-76.260691,36.265199,democrat
-79.347527,35.972114,republican
-80.250704,41.222885,republican
-107.383974,37.811519,republican
-122.6931507,46.1998625,republican
-81.647687,34.700463,republican
-94.344488,32.7931661,republican
-85.006735,39.863091,republican
-92.444626,34.895526,republican
-97.970651,34.393689,republican
-85.208814,30.789249,republican
-95.1219348,31.0834452,republican
-83.375358,34.886868,democrat
-94.219977,35.99403,republican
-90.1334393,42.9732457,democrat
-96.580617,31.5261854,republican
-87.18779,39.8481,republican
-95.939586,47.287889,republican
-94.333705,46.951745,republican
-122.8855155,46.9319983,democrat
-99.726866,41.393893,republican
-84.815214,29.677794,republican
-93.56411,43.76579,republican
-76.403245,36.180897,republican
-99.094589,46.32863,republican
-89.74427,40.74587,republican
-89.9653841,43.4401728,republican
-84.129879,41.024533,republican
-95.29055,42.67359,republican
-87.462071,39.854045,republican
-84.644758,39.73881,republican
-105.503938,46.812388,republican
-81.132412,32.882332,democrat
-93.493347,42.070024,republican
-92.996065,32.355774,republican
-88.096864,33.2968,republican
-76.659159,34.71806,republican
-93.500227,39.427375,republican
-93.811863,38.741528,republican
-91.065219,29.9033,republican
-120.521993,39.576925,republican
-82.628954,39.03738,republican
-113.509762,42.772955,republican
-86.799718,37.018099,republican
-84.5225522,35.84857,republican
-92.4679305,45.0312388,republican
-111.787055,42.028792,republican
-88.29518,42.331147,republican
-104.784968,34.869782,democrat
-78.0395522,39.4535243,republican
-96.70087,42.17722,republican
-80.256159,27.300044,republican
-83.139957,29.329518,republican
-86.565141,40.58498,republican
-103.425807,43.657304,republican
-92.444626,34.895526,republican
-79.923328,35.247617,republican
-102.3429233,34.0321667,republican
-97.872543,39.002781,republican
-77.586122,35.478481,republican
-81.09702,35.35903,republican
-97.891349,42.634405,republican
-101.707858,37.562997,republican
-99.074984,40.855265,republican
-115.085385,47.129687,republican
-82.816666,35.210103,republican
-85.9734095,36.2536226,republican
-88.542374,37.417169,republican
-84.611194,44.394517,republican
-71.735233,44.6808521,republican
-80.0403265,39.3280857,republican
-76.31068,40.076553,republican
-104.3541422,42.0657096,republican
-77.894436,41.748587,republican
-82.080403,36.412891,republican
-77.4068675,37.2222494,democrat
-108.226575,47.141917,republican
-90.1218405,43.9532381,republican
-87.8498777,35.6337989,republican
-98.5316314,28.8554434,republican
-79.82626,34.205933,republican
-84.936134,40.74573,republican
-86.265545,36.515599,republican
-89.368617,41.289394,republican
-87.2786,34.188775,republican
-91.489717,37.603072,republican
-78.1495818,38.6926326,republican
-82.599505,31.862218,republican
-95.755664,39.041805,republican
-94.8338,42.042547,republican
-73.259781,41.7587013,republican
-84.128073,44.33328,republican
-93.493347,42.070024,republican
-101.660827,44.989764,republican
-83.981112,33.319863,republican
-99.324492,39.346006,republican
-81.571443,40.948706,republican
-88.611353,35.420253,republican
-89.911005,41.750673,republican
-96.822207,39.300456,republican
-85.188338,33.996015,republican
-79.069475,33.834583,republican
-87.458654,39.746685,republican
-92.006458,39.49827,republican
-99.08893,44.898153,republican
-91.382751,43.274964,republican
-99.997519,47.142826,republican
-92.869353,44.020706,republican
-78.2562001,36.9445279,republican
-81.1154109,37.1312101,republican
-98.6970374,30.6663312,republican
-86.068718,39.469172,republican
-85.941608,31.798653,republican
-103.91774,36.84502,republican
-97.79061,36.720585,republican
-97.249071,35.51876,republican
-77.975879,40.515371,republican
-81.400955,26.118786,republican
-122.00942,39.21433,republican
-95.26975,36.43736,republican
-107.693279,46.212579,republican
-89.886038,31.59763,republican
-107.09672,46.29138,republican
-85.4630947,35.9245897,republican
-120.554107,38.191068,republican
-80.1990826,37.4760225,republican
-96.7790069,32.7620405,democrat
-89.485385,34.353078,republican
-87.100808,36.255169,republican
-99.798975,46.875966,republican
-88.634811,31.212846,republican
-85.656846,42.135078,republican
-111.9103124,40.6632297,democrat
-92.444626,34.895526,democrat
-83.525931,31.457003,republican
-80.458168,25.558428,democrat
-87.868653,38.027614,republican
-109.82758,32.89618,democrat
-99.7310158,33.9502317,republican
