longitude,latitude,alignment
-80.476683,26.193535,democrat
-85.197916,30.388801,republican
-82.003657,26.906396,republican
-82.595552,28.850292,republican
-81.865036,29.986584,republican
-81.400955,26.118786,republican
-82.623371,30.221651,republican
-81.806253,27.190581,republican
-83.236232,29.552675,republican
-81.621763,30.48496,republican
-87.320322,30.529998,republican
-81.286253,29.474891,republican
-84.815214,29.677794,republican
-84.612607,30.578687,democrat
-82.795801,29.723456,republican
-81.19082,26.95481,republican
-80.079637,26.458903,republican
-82.951116,30.498438,republican
-81.82158,27.492846,republican
-81.152114,26.539967,republican
-82.390044,28.922317,republican
-81.677876,30.425516,republican
-82.379991,27.893154,democrat
-85.815939,30.862007,republican
-80.574789,27.700528,republican
-85.208814,30.789249,republican
-83.921761,30.396898,republican
-84.226927,30.47745,republican
-81.712282,28.764113,republican
-83.30042,30.41966,republican
-86.024938,30.908517,democrat
-82.831233,29.271854,republican
-86.213555,30.820464,republican
-83.388742,30.527068,republican
-82.393144,27.475556,republican
-85.229347,30.799574,republican
-82.190373,29.293863,republican
-80.458168,25.558428,democrat
-81.022603,25.58612,republican
-81.765087,30.605963,republican
-86.59108,30.614325,republican
-80.945361,27.420316,republican
-85.024915,30.227698,democrat
-81.139312,28.059027,democrat
-80.038113,26.600995,democrat
-82.198375,28.341557,republican
-82.798066,27.905343,republican
-81.693493,27.953686,republican
-81.732039,29.593896,republican
-81.544485,30.081182,republican
-80.339773,27.489482,republican
-87.018919,30.675348,republican
-82.537169,27.335023,republican
-82.795385,27.846601,republican
-84.848444,30.288896,republican
-83.139957,29.329518,republican
-82.291229,30.440508,republican
-82.366918,30.05428,republican
-81.161792,29.057769,republican
-84.231007,30.23687,republican
-80.256159,27.300044,republican
-85.655805,30.602102,republican
-82.312058,33.573999,republican
-82.878151,31.296806,republican
-82.451433,31.55021,republican
-84.454881,31.31958,republican
-83.53739,34.49177,democrat
-83.498441,34.351922,republican
-83.712303,33.992009,republican
-82.466644,32.88914,republican
-84.511319,33.690664,republican
-83.22787,31.288652,republican
-83.694194,32.808845,democrat
-83.331717,32.435403,republican
-81.982978,31.197334,republican
-84.453196,33.30009,republican
-81.438543,32.017969,republican
-81.741619,32.394481,republican
-82.000164,33.060181,democrat
-82.026227,32.725997,republican
-84.887942,34.496921,democrat
-81.642019,30.913358,republican
-83.815174,34.318834,republican
-85.080527,33.582237,republican
-85.139385,34.900212,republican
-82.139644,30.779904,republican
-81.085184,31.980404,democrat
-84.788021,32.347445,republican
-85.345289,34.474179,republican
-84.475057,34.244317,republican
-83.367152,33.952185,democrat
-83.61934,33.440403,democrat
-83.375358,34.886868,democrat
-82.702614,30.917653,republican
-83.978975,31.968395,democrat
-82.84494,31.549245,republican
-84.713359,31.16251,republican
-82.249608,33.552075,republican
-83.429445,31.152516,republican
-84.762138,33.352897,republican
-83.164573,33.907589,republican
-83.75653,31.920268,republican
-84.378511,34.402724,republican
-84.438586,31.76615,republican
-84.291723,33.772554,republican
-84.226343,33.770661,democrat
-83.167866,32.164369,republican
-84.443806,32.284321,republican
-84.064911,34.382318,democrat
-82.857131,31.509338,democrat
-84.906723,31.324191,republican
-82.897376,30.714008,republican
-81.343355,32.361688,republican
-82.840971,34.129737,republican
-82.299763,32.5911,republican
-82.143617,33.551132,republican
-84.317331,34.866543,republican
-84.493941,33.412717,republican
-85.213685,34.26369,republican
-83.915021,33.025944,republican
-85.134045,33.278005,republican
-85.234946,33.88232,democrat
-84.454811,34.690523,republican
-82.606913,33.227491,republican
-85.170588,33.157214,republican
-83.302945,32.881267,republican
-83.8799,31.480457,republican
-83.166625,33.576704,republican
-84.025735,33.958756,democrat
-83.560451,34.58982,republican
-83.30911,34.088693,republican
-83.000465,33.26922,democrat
-84.56854,33.232156,republican
-84.912432,32.731549,republican
-84.441304,31.69878,republican
-84.441304,31.69878,republican
-82.509853,33.907344,democrat
-83.662309,32.458147,republican
-83.277037,31.604306,republican
-83.981112,33.319863,republican
-84.428243,34.469042,republican
-82.599505,31.862218,republican
-83.589021,34.10601,democrat
-81.971524,32.794563,republican
-82.66397,32.694584,republican
-81.480107,31.633829,republican
-84.146689,33.074441,republican
-81.536778,32.129925,republican
-82.926317,32.39322,republican
-82.335402,33.663187,republican
-81.457871,31.807458,democrat
-82.448299,33.792151,republican
-81.74287,31.749563,republican
-83.268995,30.833145,republican
-84.728093,32.069538,republican
-82.479533,33.480613,republican
-81.523722,31.825767,republican
-83.617554,32.804382,democrat
-83.492928,33.591117,republican
-83.498578,32.690507,republican
-84.667058,33.029267,republican
-84.730398,31.162931,republican
-82.631164,33.231593,republican
-83.701264,33.788322,republican
-81.122054,31.940491,republican
-84.611559,31.53796,republican
-84.326757,33.58016,republican
-84.874946,32.510197,democrat
-84.338325,31.37168,democrat
-82.94987,32.85543,republican
-84.101472,32.327479,republican
-84.867169,33.92103,republican
-83.831978,32.571324,republican
-84.490351,34.456746,republican
-83.815174,34.318834,republican
-84.389462,33.081149,republican
-85.188338,33.996015,republican
-81.952461,32.390728,republican
-84.417971,32.258767,republican
-83.587777,30.78944,republican
-81.972059,31.263,republican
-84.752311,31.762651,democrat
-82.074998,33.361486,democrat
-84.02637,33.652081,democrat
-83.82712,31.235463,republican
-82.010258,31.512923,republican
-84.867685,30.93396,republican
-84.284905,33.262348,republican
-83.151661,33.804626,republican
-83.852127,33.422063,democrat
-84.25491,31.949333,democrat
-84.530029,32.704603,democrat
-82.875272,33.559319,democrat
-82.059208,32.043768,republican
-84.251426,32.554667,republican
-82.931063,31.913641,republican
-83.745173,31.617958,democrat
-83.919816,30.86462,republican
-83.525931,31.457003,republican
-82.330597,32.117753,republican
-82.754586,32.004344,republican
-82.570882,32.409586,republican
-85.02836,33.034482,republican
-83.62032,31.724801,republican
-83.425879,32.665847,republican
-85.013502,33.779335,republican
-84.292283,32.881837,republican
-85.305457,34.735802,republican
-83.693698,32.800857,republican
-82.421507,31.050881,republican
-82.688012,33.419169,democrat
-82.710833,33.73149,democrat
-81.912376,31.547845,republican
-84.553828,32.046691,republican
-82.733849,32.105258,republican
-84.753929,34.264331,republican
-84.9745026,34.7969288,republican
-83.438259,31.96272,republican
-82.747921,33.779031,republican
-83.175512,32.804266,republican
-83.675725,31.750735,republican
-114.595628,44.302099,republican
-114.595628,44.302099,republican
-112.228982,42.692921,republican
-111.327517,42.285892,republican
-116.633541,47.218451,republican
-112.399206,43.216357,republican
-114.595628,44.302099,democrat
-116.272921,43.603768,republican
-114.595628,44.302099,republican
-111.621878,43.395171,republican
-116.524668,48.773131,republican
-114.595628,44.302099,republican
-114.595628,44.302099,republican
-114.595628,44.302099,republican
-111.544273,42.786072,republican
-114.595628,44.302099,republican
-116.28108,46.974333,republican
-115.6535,46.67257,republican
-114.595628,44.302099,republican
-116.462416,48.479653,republican
-111.787055,42.028792,republican
-111.484429,44.218091,republican
-115.867939,47.508263,republican
-114.773963,42.907488,republican
-114.595628,44.302099,republican
-112.318588,43.796965,republican
-114.374568,42.736869,republican
-116.51353,48.3102,republican
-114.595628,44.302099,democrat
-113.61977,44.85159,republican
-114.595628,44.302099,republican
-111.964414,43.512969,republican
-111.656993,43.788614,republican
-113.509762,42.772955,republican
-116.264274,46.296282,republican
-112.5703083,42.1628627,republican
-114.595628,44.302099,republican
-116.750704,44.063604,republican
-114.595628,44.302099,republican
-114.414825,43.059165,republican
-111.650418,43.890665,republican
-114.524876,42.400555,republican
-116.967516,46.871724,republican
-116.797792,44.448223,republican
-91.194961,39.986053,republican
-90.045839,39.751657,republican
-89.436592,38.885924,republican
-88.936697,38.20359,republican
-89.322625,42.091976,republican
-89.368617,41.289394,republican
-88.047886,38.65,republican
-89.924189,42.0709,republican
-87.954456,39.293482,republican
-88.244266,40.10789,democrat
-89.279593,39.545524,republican
-87.791683,39.332334,republican
-88.482325,38.746819,republican
-88.947118,40.152822,republican
-91.168221,40.571353,republican
-87.645455,41.894294,democrat
-87.760619,39.002787,republican
-88.240619,39.273121,republican
-88.75036,41.92947,democrat
-89.34814,39.25644,republican
-88.222866,39.766078,republican
-88.086039,41.852058,democrat
-87.701136,39.755591,republican
-89.74427,40.74587,republican
-88.545705,39.116649,republican
-89.017923,39.001125,republican
-88.224588,40.596539,republican
-90.088945,39.622203,republican
-90.112432,41.79088,republican
-88.227964,37.768677,republican
-87.939683,42.375121,republican
-88.401055,41.29241,republican
-91.271002,40.475714,republican
-91.168801,40.401318,republican
-90.622789,39.149443,republican
-90.357532,41.027582,republican
-89.35648,41.11142,republican
-87.584668,40.826919,republican
-89.381212,37.786096,democrat
-88.150725,39.004886,republican
-88.92421,38.30078,republican
-90.361385,39.080195,republican
-90.88042,41.1967,republican
-88.882131,37.460709,republican
-90.352339,39.191892,democrat
-87.874618,41.111151,republican
-88.430626,41.58814,republican
-90.213792,40.930945,republican
-87.805939,42.185968,democrat
-89.0866,41.365092,republican
-88.641211,42.441129,republican
-88.97506,41.784398,republican
-89.769571,38.971118,republican
-88.838457,37.956409,republican
-90.678954,40.455808,republican
-88.29518,42.331147,republican
-89.194639,40.31522,republican
-89.022026,39.700267,republican
-89.92633,39.265914,republican
-90.149108,38.683349,republican
-88.912852,37.729571,republican
-87.69364,39.39143,republican
-88.635111,38.95267,republican
-88.705658,37.216119,republican
-89.899569,38.013132,republican
-90.74177,41.205605,republican
-90.179078,38.277983,republican
-88.3459,41.73058,republican
-90.204993,39.717657,republican
-88.625726,39.636896,republican
-88.8048,39.883505,republican
-89.589847,40.693137,democrat
-90.747978,39.78247,republican
-88.592355,40.009033,republican
-91.035136,39.459769,republican
-88.542374,37.417169,republican
-89.20591,37.21366,republican
-89.430236,41.205454,republican
-88.980356,40.376147,republican
-89.858163,39.845883,republican
-90.604899,41.495083,democrat
-88.83055,42.008626,democrat
-88.545024,37.751508,republican
-88.855908,39.866703,republican
