longitude,latitude,alignment
-296.541195,128.734476,republican
-271.63104300000003,114.77288999999999,republican
-247.870113,90.664953,republican
-255.31488000000002,108.83270099999999,democrat
-299.155053,128.62644,republican
-241.96920599999999,98.548158,republican
-257.684619,127.617885,republican
-283.8543531,93.7633635,republican
-303.8567211,100.7336454,republican
-242.23193730000003,110.20974480000001,republican
-345.04319399999997,108.64238999999999,democrat
-316.460292,121.974279,democrat
-287.481447,125.065752,republican
-355.228431,121.318917,republican
-304.93334699999997,123.58273500000001,republican
-294.391296,112.78909200000001,republican
